author_first,title,mag_name,paper_num
范洪波,情景分析在商业银行风险管理中的应用;商业银行操作风险高级计量模型的分析与应用;国有商业银行体系脆弱性的实证分析和政策建议;,金融论坛;金融论坛;金融论坛;,3
范洪辰,定向增发中的机构投资者:别具慧眼还是虚张声势;,金融评论;,1
范爱军,中国FDI与国内投资的贸易效应比较研究;中国与东亚和美国贸易差额联动效应分析;国内市场分割及其影响因素的实证分析——以我国商品市场为例;,南开经济研究;南开经济研究;南开经济研究;,3
范瑛,工资合约、灰色收入和职业生涯考虑;,经济学(季刊);,1
范瑞星,金融双语;,金融论坛;,1
范祚军,国际视野下最优储蓄率及其影响因素测度——基于索洛经济增长模型的研究;,经济研究;,1
范红忠,交通住房政策效应与生产和人口的过度集中;有效需求规模假说、研发投入与国家自主创新能力;就业生命时间、劳动者收入的持久性与我国居民消费率——基于省际职工收入占比和非职工收入占比的面板数据分析;,经济研究;经济研究;经济学(季刊);,3
范育涛,利率市场化、银行业竞争与银行风险;,金融论坛;,1
范良聪,社会身份与第三方的偏倚:一个实验研究;第三方的惩罚需求:一个实验研究;,管理世界;经济研究;,2
茅于轼,择优分配最优化原理及其应用;,经济学(季刊);,1
荆林波,ICT基础设施:投资方式与最优政策工具;质疑外包服务降低成本及引起失业的假说——以信息技术外包服务为例;,经济研究;经济研究;,2
荣兆梓,生产力、公有资本与中国特色社会主义——兼评资本与公有制不相容论;转形问题B体系:模型与计算;“国有企业改革与制度演化研讨会”综述;公有制实现形式特征刻画的多维模型;,经济研究;经济研究;经济研究;经济研究;,4
荣昭,中国农村耐用消费品需求研究;,经济学(季刊);,1
荣朝和,交通-物流时间价值及其在经济时空分析中的作用;,经济研究;,1
莫世康,基于复杂系统和混沌理论的双重汇率模型;,南开经济研究;,1
萧代基,水权交易比率制度的设计与模拟;,经济研究;,1
萧松华,货币政策、负债融资与股权代理成本;顾客忠诚与商业银行价值;贷款规模与授信企业社会责任的表现;中国商业银行社会责任评价指标体系构建探讨;,金融论坛;金融论坛;金融论坛;金融论坛;,4
葛兆强,当前经济衰退的性质与宏观经济政策选择;资本约束、风险管理与商业银行成长;管理能力、战略转型与商业银行成长;我国商业银行战略管理的模式架构和实施策略;金融制度创新与我国“十五”时期的金融改革和发展;,金融论坛;金融论坛;金融论坛;金融论坛;金融论坛;,5
葛力伟,析应收账款质押登记制度的立法缺陷;析应收账款质押登记制度的立法缺陷;析反洗钱行政处罚的法律矛盾冲突与适用;析反洗钱法临时冻结权适用的矛盾悖论;,金融论坛;金融论坛;金融论坛;金融论坛;,4
葛和平,跨国公司在华R&D行为的进化博弈分析;,南开经济研究;,1
葛扬,中国基础设施超常规发展的土地支持研究;马克思主义经济学时代发展与理论创新的探讨——全国第五届马克思主义经济学发展与创新论坛综述;,经济研究;经济研究;,2
葛敏,我国上市银行经营绩效的经济动态分析;,金融论坛;,1
葛清俊,客户关系管理在国外金融业中的应用模型研究;,金融论坛;,1
葛玉好,市场歧视对城镇地区性别工资差距的影响;部门选择对工资性别差距的影响:1988—2001年;,经济研究;经济学(季刊);,2
葛菲,生产制造还是资本投资?中国工业企业国际创业资本的流向——基于制度距离的解释;,管理世界;,1
葛霖生,再谈关于收入分配的国际比较——兼析我国遏制基尼系数升高的效果;,世界经济文汇;,1
葛顺奇,跨国公司进入与中国制造业产业结构——基于全球价值链视角的研究;国际投资协定与我国承受力分析;,经济研究;南开经济研究;,2
董保民,机场博弈与中国起降费规制改革——一个合作博弈论评价;团队道德风险的再研究;,经济学(季刊);经济学(季刊);,2
董先安,浅释中国地区收入差距:1952—2002;,经济研究;,1
董凯,金融深化、房产价格与宏观经济波动;,金融论坛;,1
董国辉,“贸易条件恶化论”的论争与发展;,南开经济研究;,1
董建军,略论律师费负担新规则及其对商业银行的意义;银行办理存单挂失若干法律问题探讨;从一起信用卡纠纷案谈信用卡交易中的法律问题;合同法第286条若干法律问题探讨——兼评一起建设工程价款优先权案;,金融论坛;金融论坛;金融论坛;金融论坛;,4
董志勇,对中国信用卡消费群体特征的多元统计分析;新贸易理论:证据再反思;资本外逃对中国宏观经济的影响;,金融论坛;经济学(季刊);经济学(季刊);,3
董志强,我们为何偏好公平:一个演化视角的解释;,经济研究;,1
董敏杰,1978—2010年的中国经济增长来源:一个非参数分解框架;中国工业产能利用率:行业比较、地区差距及影响因素;,经济研究;经济研究;,2
董方景,我国东西部地区资金使用效率比较分析;,金融论坛;,1
董昀,支付经济学:起源、发展脉络与前沿动态;美国的非传统货币政策:文献述评;互联网金融的发展:基于文献的探究;后危机时代的货币理论与货币政策——“金融危机与货币政策”学术研讨会综述;,金融评论;金融评论;金融评论;金融评论;,4
董明会,我国上市银行风险抵补能力解析及其启示;,金融论坛;,1
董晓媛,中国国有工业企业劳动力冗员问题研究;,经济学(季刊);,1
董晓芳,企业创新、生命周期与聚集经济;,经济学(季刊);,1
董晗,什么样的重组事项更容易通过审核——基于发行股份购买资产事项审核结果的实证研究;,金融论坛;,1
董林辉,技术进步的原因和性质——基于分工和报酬递增的研究;,南开经济研究;,1
董正青,金融释放论;,经济研究;,1
董琦,宏观审慎政策对货币政策信贷传导途径的影响——基于中国系统重要性银行的分析;,金融论坛;,1
董直庆,技术进步方向、城市用地规模和环境质量;技术进步偏向性跨国传递效应:模型演绎与经验证据;,经济研究;中国工业经济;,2
董艳,管理层持股、股利政策与代理问题;走进非洲——中国对非洲投资决定因素的实证研究;,经济学(季刊);经济学(季刊);,2
董艳梅,高铁建设能否重塑中国的经济空间布局——基于就业、工资和经济增长的区域异质性视角;,中国工业经济;,1
董裕平,指数化投资模式创新与资本市场发展——以A股会计信息编制的基本面指数为例;日本的房地产税收制度与调控效应及其启示;改善我国小企业金融服务内生性供给研究;,金融评论;金融评论;金融评论;,3
董进,宏观经济波动周期的测度;,经济研究;,1
董锋,中国股市透明度提高对市场质量影响的实证分析;,经济研究;,1
董雪兵,法经济学语境下的中国问题研究——第十二届中国法经济学论坛综述;转型期知识产权保护制度的增长效应研究;基于理性、效率与制度的法经济学研究——第八届中国法经济学论坛综述;R&D风险、创新环境与软件最优专利期限研究;累积创新框架下的知识产权保护研究;,经济研究;经济研究;经济研究;经济研究;经济研究;,5
董静,服务还是监控:风险投资机构对创业企业的管理——行业专长与不确定性的视角;服务还是监控:风险投资机构对创业企业的管理——行业专长与不确定性的视角;,管理世界;管理世界;,2
董香书,“振兴东北老工业基地”有利于产值还是利润?——来自中国工业企业数据的证据;,管理世界;,1
蒋东明,现代商业银行资金内部转移计价机制初探;,金融论坛;,1
蒋丽丽,完善我国产业结构升级的税收政策;,管理世界;,1
蒋云赟,中国工业的资本收益率测算;,经济学(季刊);,1
蒋伟,风险投资与创业企业的博弈分析;,金融论坛;,1
蒋传海,网络效应、转移成本和竞争性价格歧视;,经济研究;,1
蒋先玲,Shibor作为中国基准利率的可行性研究;,金融论坛;,1
蒋军锋,个体行为与自我控制:一个理论综述;,经济研究;,1
蒋冠宏,中国企业对外直接投资的“出口效应”;中国企业对“一带一路”沿线国家市场的进入策略;,经济研究;中国工业经济;,2
蒋凤生,试论国有商业银行助学贷款的发展策略;,金融论坛;,1
蒋含明,要素市场扭曲如何影响我国城镇居民收入分配?——基于CHIP微观数据的实证研究;,南开经济研究;,1
蒋士成,从事前效率问题到事后效率问题——不完全合同理论的几类经典模型比较;从事前效率问题到事后效率问题——不完全合同理论的几类经典模型比较;,经济研究;经济研究;,2
蒋天文,中国医疗系统的行为扭曲机理与过程分析;,经济研究;,1
蒋家亮,转型中的地方政府治理;,金融评论;,1
蒋川,商业银行外汇风险管理业务应用研究;商业银行外汇风险管理业务应用研究;,金融论坛;金融论坛;,2
蒋志永,国际收入不平等变化的中国因素分析——基于控制人口因素的方法;,经济研究;,1
蒋殿春,经济转型与外商直接投资技术溢出效应;经济转型与外商直接投资技术溢出效应;火车票定价与社会福利;中国R&D结构对生产率影响的比较分析;跨国公司对我国企业研发能力的影响:一个模型分析;可转债条款、公司监督机制和证券市场发展;,经济研究;经济研究;经济研究;南开经济研究;南开经济研究;南开经济研究;,6
蒋海,监管、多重代理与商业银行治理的最优激励契约设计;信息结构与金融监管激励:一个理论分析框架;,经济研究;南开经济研究;,2
蒋灵多,最低工资标准能否抑制新僵尸企业的形成;,中国工业经济;,1
蒋玉林,经济欠发达地区商业银行中间业务的发展策略;,金融论坛;,1
蒋玉石,大数据背景下行为定向广告(OBA)与消费者隐私关注问题的研究;,管理世界;,1
