,title,mag_name,mag_classn,mag_city,mag_city_code,author_first,author_unit_first,unit_city,unit_city_code,coauthor,ym,class_num
7080,产权保护:公共物品?  私有物品?,南开经济研究,经济与管理,天津市,1200,江曙霞,厦门大学,厦门市,3502.0, 谢杰斌,2008-04-01,F;F
7081,审批、谈判与反公共地悲剧,南开经济研究,经济与管理,天津市,1200,应千伟,中山大学,广州市,4401.0, 张光南,2008-04-01,F;F
7083,网络标准竞争的共存均衡与厂商的兼容策略,南开经济研究,经济与管理,天津市,1200,邢宏建,山东大学,济南市,3701.0, 臧旭恒,2008-02-01,F
7084,产业空间集中影响因素探究——基于天津滨海新区制造业32个产业的面板数据分析,南开经济研究,经济与管理,天津市,1200,江曼琦,南开大学,天津市,1200.0, 张志强,2008-02-01,F;F
7085,信息成本与国际贸易:亚洲华商网络与ICT对中国对外贸易影响的面板数据分析,南开经济研究,经济与管理,天津市,1200,蒙英华,厦门大学,厦门市,3502.0, 黄建忠,2008-02-01,F;F;F
7086,二元结构下的人民币均衡汇率理论,南开经济研究,经济与管理,天津市,1200,郑祖玄,河南大学,开封市,4102.0,,2008-02-01,F;F
7087,外国直接投资的行业内与行业间溢出效应:哪些行业受益?,南开经济研究,经济与管理,天津市,1200,薛漫天,东南大学,南京市,3201.0, 赵曙东,2008-02-01,F;F
7088,政策可信性变动、通胀预期形成方式和菲利普斯曲线的稳定性——来自中国的经验证据,南开经济研究,经济与管理,天津市,1200,张勇,华南师范大学,广州市,4401.0,,2008-02-01,F;F
7089,Nash谈判解的预测能力——中国被试的实验证据,南开经济研究,经济与管理,天津市,1200,李建标,南开大学,天津市,1200.0, 李晓义; 孙娟; 祁艳玲,2007-12-01,F
7090,游说、权力分配与制度变迁——以1978年中国农村土地产权制度变迁为例,南开经济研究,经济与管理,天津市,1200,孙圣民,山东大学,济南市,3701.0,,2007-12-01,F
7091,我国产业集聚原因的探讨——基于区域效应、集聚效应、空间成本的新视角,南开经济研究,经济与管理,天津市,1200,何雄浪,宜宾学院,宜宾市,5115.0, 李国平; 杨继瑞,2007-12-01,F
7092,盈余管理与控制性大股东的“隧道行为”——来自配股公司的证据,南开经济研究,经济与管理,天津市,1200,张祥建,上海财经大学,上海市,3100.0, 郭岚,2007-12-01,F
7093,清末至民国前期银企关系探究——以天津恒源纱厂与银行的关系为中心,南开经济研究,经济与管理,天津市,1200,龚关,南开大学,天津市,1200.0,,2007-12-01,F;F
7094,制度与增长：理论解释及中国的经验,南开经济研究,经济与管理,天津市,1200,单豪杰,南京大学,南京市,3201.0, 沈坤荣,2007-10-01,C
7095,基于样本分位数的波动率估计：条件自回归拟极差模型,南开经济研究,经济与管理,天津市,1200,周杰,西安电子科技大学,西安市,6101.0, 刘三阳; 邵锡栋,2007-10-01,F
7096,基于网络层次分析法的物流外包满意度评价方法研究,南开经济研究,经济与管理,天津市,1200,许国兵,北京交通大学,北京市,1100.0, 张文杰,2007-10-01,F;F
7097,外商直接投资与我国技术进步——基于关联渠道分析的实证检验,南开经济研究,经济与管理,天津市,1200,张亚斌,湖南大学,长沙市,4301.0, 肖竞成; 艾洪山,2007-10-01,F
7098,新兴市场国家金融部门外国直接投资：文献综述,南开经济研究,经济与管理,天津市,1200,项卫星,吉林大学,长春市,2201.0, 王达,2007-10-01,F
7099,产权理论遭遇的挑战及其演变——基于2000年以来的最新文献,南开经济研究,经济与管理,天津市,1200,聂辉华,中国人民大学,北京市,1100.0, 杨其静,2007-08-01,F
7100,中间品进口对我国制造业行业人均产出的影响——对1999—2003年28个行业的实证研究,南开经济研究,经济与管理,天津市,1200,王苍峰,上海财经大学,上海市,3100.0,,2007-08-01,F
7101,从古典到现代:制度演化与企业成长中的企业家角色,南开经济研究,经济与管理,天津市,1200,孙早,西安交通大学,西安市,6101.0, 赵国栋,2007-08-01,F
7102,忠诚与集体行动的实现——以温州烟具协会的反倾销诉讼为案例,南开经济研究,经济与管理,天津市,1200,皮建才,北京大学,北京市,1100.0,,2007-08-01,F
7103,是否存在出口外溢的结构性差异——多部门外溢模型及实证,南开经济研究,经济与管理,天津市,1200,包群,南开大学,天津市,1200.0,,2007-08-01,F;F
7104,指令驱动型市场、非公开信息与中国证券收益率,南开经济研究,经济与管理,天津市,1200,杨栋,中国人民大学,北京市,1100.0, 郭玉清,2007-08-01,F;F
7105,空间双寡头竞争下的创新扩散——基于博弈论的模型,南开经济研究,经济与管理,天津市,1200,王飞,中央民族大学,北京市,1100.0,,2007-06-01,F
7106,影响自主创新的因素——基于BACE方法对中国省际数据的分析,南开经济研究,经济与管理,天津市,1200,贺京同,南开大学,天津市,1200.0, 李峰,2007-06-01,F;F
7107,我国工业部门关税保护的动因结构、效应和优化——基于新政治经济学的经验分析,南开经济研究,经济与管理,天津市,1200,黄建忠,厦门大学,厦门市,3502.0, 王俊霖,2007-06-01,F
7108,中国金融发展与对外贸易比较优势关系的经验分析——一种外部融资支持的视角,南开经济研究,经济与管理,天津市,1200,朱彤,南开大学,天津市,1200.0, 郝宏杰; 秦丽,2007-06-01,F;F;F
7109,本币升值的通货紧缩效应:理论审视和对中国的检验,南开经济研究,经济与管理,天津市,1200,陈晓莉,山东大学,济南市,3701.0,,2007-06-01,F;F
7110,外部性与重工业优先发展,南开经济研究,经济与管理,天津市,1200,姚洋,北京大学,北京市,1100.0, 郑东雅,2007-04-01,F;F
7111,供给推动——论经济增长方式转型中的财政政策,南开经济研究,经济与管理,天津市,1200,龚刚,清华大学,北京市,1100.0, 陈琳,2007-04-01,F
7112,令人瞠目的不同世界:西欧与中国近代早期的国家与经济,南开经济研究,经济与管理,天津市,1200,傅瑞斯,荷兰莱顿大学,国外,9000.0, 李晶,2007-04-01,F;F
7113,货币政策立场指示器的实证研究——来自我国货币政策操作实践的证据,南开经济研究,经济与管理,天津市,1200,索彦峰,南京大学,南京市,3201.0, 范从来,2007-04-01,F;F
7114,二元经济条件下的结构调整与经济增长,南开经济研究,经济与管理,天津市,1200,郎永清,南开大学,天津市,1200.0,,2007-04-01,F;F
7115,人民币实际汇率弹性的非对称性研究:基于中国与G-7各国双边贸易数据的实证分析,南开经济研究,经济与管理,天津市,1200,陈六傅,南京大学,南京市,3201.0, 钱学锋,2007-02-01,F;F
7116,34个城市的住宅财富效应:基于panel data的实证研究,南开经济研究,经济与管理,天津市,1200,高春亮,北京大学,北京市,1100.0, 周晓艳,2007-02-01,F;F
7117,预期、机会主义与股东行为均衡,南开经济研究,经济与管理,天津市,1200,刘逊,西安交通大学,西安市,6101.0, 郑飞虎,2007-02-01,F;F
7118,农民的收入差距与人力资本投资研究,南开经济研究,经济与管理,天津市,1200,靳卫东,南京大学,南京市,3201.0,,2007-02-01,F;F
7119,改革以来中国省际农业生产率的收敛性分析,南开经济研究,经济与管理,天津市,1200,赵蕾,南京农业大学,南京市,3201.0, 杨向阳; 王怀明,2007-02-01,F;F
7120,外商直接投资对我国产业结构影响的实证分析——基于面板数据模型的研究,南开经济研究,经济与管理,天津市,1200,刘宇,南开大学,天津市,1200.0,,2007-02-01,F;F;F
7121,费尔普斯对宏观经济学的贡献,南开经济研究,经济与管理,天津市,1200,谭旭东,厦门大学,厦门市,3502.0,,2007-02-01,F;F
7122,博弈中的利他倾向、认知层级和有限信心——一个基于问卷的调查研究,南开经济研究,经济与管理,天津市,1200,钟伟锋,香港大学,香港,8100.0, 徐宗玲,2006-12-01,F
7123,技术进步的原因和性质——基于分工和报酬递增的研究,南开经济研究,经济与管理,天津市,1200,董林辉,南开大学,天津市,1200.0, 段文斌,2006-12-01,F
7124,1996—2005年中国农业剩余劳动力的估算——基于随机前沿模型的分析,南开经济研究,经济与管理,天津市,1200,郭金兴,南开大学,天津市,1200.0,,2007-08-01,F
7125,实际汇率对跨国公司海外子公司股权结构的影响——基于公司数据的经验分析,南开经济研究,经济与管理,天津市,1200,邱立成,南开大学,天津市,1200.0, 王自锋,2007-08-01,F
7126,预算软约束、企业财务风险与审计定价,南开经济研究,经济与管理,天津市,1200,江伟,暨南大学,广州市,4401.0, 李斌,2007-08-01,F
7127,新古典增长模型:一个重新表述,南开经济研究,经济与管理,天津市,1200,黎德福,同济大学,上海市,3100.0, 黄玖立,2007-08-01,F
7128,货币政策与资产价格:经典理论、美联储实践及现实思考,南开经济研究,经济与管理,天津市,1200,伍戈,中国人民银行,北京市,1100.0,,2007-08-01,F;F
7129,经济转型期中国能源需求的长期均衡及短期波动:1978—2005,南开经济研究,经济与管理,天津市,1200,周建,上海财经大学,上海市,3100.0,,2007-06-01,F
7130,政府干预、自然资源与经济增长:基于中国地区层面的研究,南开经济研究,经济与管理,天津市,1200,邓可斌,广东外语外贸大学,广州市,4401.0, 丁菊红,2007-06-01,F
7131,多维技术溢出效应、本土企业创新动力与产业升级的路径选择——基于中国地方产业集群形态的研究,南开经济研究,经济与管理,天津市,1200,张杰,南京大学,南京市,3201.0, 张少军; 刘志彪,2007-06-01,F
7132,能源税对国际贸易与环境污染影响的实证研究,南开经济研究,经济与管理,天津市,1200,张为付,南京财经大学,南京市,3201.0, 潘颖,2007-06-01,F;F;X
7133,国有商业银行股份制改革:一个制度经济学视角,南开经济研究,经济与管理,天津市,1200,刘鹏,中国人民大学,北京市,1100.0, 温彬,2007-06-01,F
7134,国际贸易与劳动力市场:研究述评,南开经济研究,经济与管理,天津市,1200,周申,南开大学,天津市,1200.0, 李春梅; 谢娟娟,2007-06-01,F;F
7135,中国宏观健康生产函数:理论与实证,南开经济研究,经济与管理,天津市,1200,王俊,中央财经大学,北京市,1100.0, 昌忠泽,2007-04-01,F;F
7136,电信市场演化与政府管制——基于随机试验的模型分析,南开经济研究,经济与管理,天津市,1200,王斌,厦门大学,厦门市,3502.0, 蔡宏波,2007-04-01,F;F
7137,日本市场经济的演进:从幕藩到明治维新,南开经济研究,经济与管理,天津市,1200,雷鸣,南开大学,天津市,1200.0,,2007-04-01,F
7138,农产品批发市场购销商客户关系形成机制研究,南开经济研究,经济与管理,天津市,1200,王志刚,中国人民大学,北京市,1100.0, 马建蕾,2007-04-01,F;F
7139,协整还是协变:来自中国进出口时间序列的经验证据(1950—2004),南开经济研究,经济与管理,天津市,1200,栾惠德,南开大学,天津市,1200.0, 张晓峒,2007-04-01,F;F
7140,虚拟经济的波动特征与演化路径——基于复杂性科学的研究,南开经济研究,经济与管理,天津市,1200,王爱俭,天津财经大学,天津市,1200.0, 温博慧,2007-02-01,F;F
7141,我国上市公司信息披露质量的实证研究,南开经济研究,经济与管理,天津市,1200,张宗新,复旦大学,上海市,3100.0, 朱伟骅,2007-02-01,F;F
7142,中小企业融资的开发性金融支持(DFS)模式分析,南开经济研究,经济与管理,天津市,1200,李志辉,南开大学,天津市,1200.0, 李萌,2007-02-01,F;F
7143,劳动力市场分割下的中国农村劳动力流动模型,南开经济研究,经济与管理,天津市,1200,李芝倩,南京大学,南京市,3201.0,,2007-02-01,F;F
7144,跨国银行对外投资模式选择的博弈分析——一个发展中国家的东道国视角,南开经济研究,经济与管理,天津市,1200,刘振宇,南开大学,天津市,1200.0,,2007-02-01,F;F
7145,市场结构如何影响R&D投入?——基于中国制造业行业面板数据的实证分析,南开经济研究,经济与管理,天津市,1200,陈羽,华南理工大学,广州市,4401.0, 李小平; 白澎,2007-02-01,F;F
7146,休闲时间与经济效率——来自OECD国家的证据,南开经济研究,经济与管理,天津市,1200,魏翔,中国人民大学,北京市,1100.0,,2006-12-01,F
7147,随机增长模型下的税收效应,南开经济研究,经济与管理,天津市,1200,王雪标,东北财经大学,大连市,2102.0, 王莉,2006-12-01,F;F
7148,国际技术扩散与经济增长:收敛模型,南开经济研究,经济与管理,天津市,1200,李平,山东理工大学,淄博市,3703.0, 随洪光,2006-12-01,F
7149,社区性组织与过渡性制度安排——中国乡镇企业的制度属性探讨,南开经济研究,经济与管理,天津市,1200,周冰,南开大学,天津市,1200.0, 谭庆刚,2006-12-01,F
7150,韩国经济结构变化的因素分析,南开经济研究,经济与管理,天津市,1200,金继红,北京师范大学,北京市,1100.0,,2006-12-01,F
7151,盈余管理的原因、动机及测度方法前沿研究综述,南开经济研究,经济与管理,天津市,1200,张祥建,上海财经大学,上海市,3100.0, 徐晋,2006-12-01,F
7152,国际垂直专业化分工与贸易:研究综述,南开经济研究,经济与管理,天津市,1200,胡昭玲,南开大学,天津市,1200.0,,2006-10-01,F
7153,外商直接投资对东道国收入分配影响的长期效应:以中国为例,南开经济研究,经济与管理,天津市,1200,周华,同济大学,上海市,3100.0,,2006-10-01,F;F
